subject_id	trial 	image 	position of image	sugar/free	bid	reaction time 	Q1	Q2	Q3	Q4	gender	age	day
s27	17	45	1	0	35	4.511042799997085	4	2	2	2	1	19	23
s27	18	25	2	0	80	1.9504698999990069	5	3	2	2	1	19	23
s27	19	57	1	0	40	5.090020600000571	1	4	2	2	1	19	23
s27	20	51	2	0	70	3.1569372000012663	4	3	2	3	1	19	23
s27	21	12	1	1	120	3.3853104999980133	4	1	4	2	1	19	23
s27	22	30	1	1	100	1.9817724999993516	5	3	4	5	1	19	23
s27	23	9	1	0	90	2.277798700000858	4	2	2	1	1	19	23
s27	24	7	2	0	60	2.6947316999976465	5	3	2	2	1	19	23
s27	25	50	1	1	70	9.776644499997929	5	3	2	1	1	19	23
s27	26	54	1	1	60	3.438060899999982	4	2	3	2	1	19	23
s27	27	35	1	0	80	6.259402700001374	4	1	3	3	1	19	23
s27	28	37	2	0	35	3.6261844000000565	4	3	1	1	1	19	23
s27	29	13	2	0	40	3.715928299996449	3	3	4	3	1	19	23
s27	30	10	2	1	105	5.051438599999528	4	2	3	3	1	19	23
s27	31	5	1	0	30	1.8412612000029185	4	4	3	4	1	19	23
s27	32	14	1	1	100	4.505215400000452	3	2	3	3	1	19	23
s27	33	53	1	0	50	2.721599000000424	3	2	2	2	1	19	23
s27	34	48	2	1	50	3.9079321999997774	1	2	3	2	1	19	23
s27	35	19	1	0	100	2.243884800001979	2	3	2	2	1	19	23
s27	36	31	1	0	70	1.8541619999996328	4	2	4	4	1	19	23
s27	37	20	1	1	100	5.878492799998639	1	2	3	3	1	19	23
s27	38	4	2	1	80	1.2258087000009255	4	3	3	4	1	19	23
s27	39	38	1	1	50	3.4873336000018753	4	2	2	1	1	19	23
s27	40	33	1	0	60	1.4941074999987904	4	3	4	4	1	19	23
s27	41	60	1	1	140	1.7409162000003562	5	3	5	5	1	19	23
s27	42	6	1	1	55	4.848321800000122	3	3	3	2	1	19	23
s27	43	44	2	1	130	1.3025678999983938	4	3	3	3	1	19	23
s27	44	11	2	0	100	2.292260400001396	5	1	4	1	1	19	23
s27	45	2	2	1	100	2.2166873999995005	4	3	4	4	1	19	23
s27	46	23	2	0	30	3.523358999998891	4	2	2	1	1	19	23
s27	47	34	1	1	80	4.34257350000189	5	3	5	5	1	19	23
s27	48	26	1	1	40	2.6584824999990815	5	2	1	2	1	19	23
s27	49	15	2	0	70	4.810648399998172	5	2	3	5	1	19	23
s27	50	18	2	1	120	1.5898211999992782	4	2	3	3	1	19	23
s27	51	29	2	0	110	3.091459900002519	5	4	4	5	1	19	23
s27	52	3	2	0	90	4.126780799997505	4	3	3	4	1	19	23
s27	53	39	2	0	80	4.6863881000026595	4	2	2	1	1	19	23
s27	54	40	1	1	85	1.9146390999994765	4	2	3	1	1	19	23
s27	55	17	1	0	75	2.353867400001036	1	2	2	2	1	19	23
s27	56	22	2	1	70	3.077986799999053	3	1	3	3	1	19	23
s27	57	1	2	0	85	4.980591299998196	5	3	3	4	1	19	23
s27	58	16	2	1	90	1.8756147000021883	4	2	4	4	1	19	23
s27	59	55	1	0	100	3.1708029999972496	5	2	2	5	1	19	23
s27	60	21	1	0	60	3.184219099999609	4	3	3	4	1	19	23
s28	1	8	1	1	30	5.75249679999979	4	3	2	3	0	18	24
s28	2	28	2	1	34	4.259048200001416	3	2	3	4	0	18	24
s28	3	16	2	1	24	2.984333799999149	2	3	4	3	0	18	24
s28	4	40	1	1	45	2.7796519999974407	4	2	3	3	0	18	24
s28	5	49	1	0	33	1.6490589000022737	3	3	3	3	0	18	24
s28	6	17	2	0	46	1.7154623000024003	3	3	2	4	0	18	24
s28	7	54	1	1	44	12.87740059999851	3	3	2	4	0	18	24
s28	8	46	2	1	52	1.506557699998666	3	3	4	2	0	18	24
s28	9	19	1	0	36	2.897812499999418	3	3	2	4	0	18	24
s28	10	26	1	1	44	1.6340347999976075	3	3	2	4	0	18	24
s28	11	12	2	1	36	2.5849030000026687	4	3	2	3	0	18	24
s28	12	18	2	1	37	1.689597100001265	4	2	3	3	0	18	24
s28	13	20	2	1	38	1.8912517999997362	2	4	3	3	0	18	24
s28	14	3	1	0	38	1.1698827000000165	3	2	3	4	0	18	24
s28	15	31	1	0	38	1.4016855000008945	2	4	3	3	0	18	24
s28	16	21	1	0	43	8.559781300002214	3	2	4	4	0	18	24
s28	17	43	2	0	32	3.1803426000005857	2	2	4	3	0	18	24
s28	18	56	2	1	32	6.675948799998878	3	4	2	3	0	18	24
s28	19	15	2	0	44	3.5335749999976542	2	2	3	5	0	18	24
s28	20	39	1	0	45	4.138816300001054	3	3	3	3	0	18	24
s28	21	50	1	1	35	6.841215299999021	4	3	2	1	0	18	24
s28	22	41	2	0	46	2.3997030000027735	3	2	4	4	0	18	24
s28	23	27	1	0	49	4.34784209999998	3	3	4	2	0	18	24
s28	24	10	2	1	39	4.643800499998179	2	3	4	3	0	18	24
s28	25	9	1	0	33	4.017421099997591	3	4	2	2	0	18	24
s28	26	60	2	1	38	2.960289400001784	3	2	2	4	0	18	24
s28	27	33	1	0	41	1.9342424000024039	3	3	1	3	0	18	24
s28	28	42	2	1	31	2.0253018000003067	3	3	3	3	0	18	24
s28	29	2	2	1	40	1.1333795999998983	2	3	2	4	0	18	24
s28	30	55	2	0	0	1.0779125999979442	4	3	2	3	0	18	24
s28	31	11	1	0	51	1.336719399998401	4	3	2	2	0	18	24
s28	32	45	1	0	42	1.9016070000034233	2	4	3	2	0	18	24
s28	33	36	2	1	38	10.08338360000198	4	3	2	3	0	18	24
s28	34	32	1	1	38	2.967624299999443	3	3	2	4	0	18	24
s28	35	25	1	0	45	1.701538499997696	4	2	3	3	0	18	24
s28	36	44	1	1	49	1.5078170999986469	3	3	2	4	0	18	24
s28	37	6	2	1	48	3.3942619999979797	4	2	2	3	0	18	24
s28	38	35	1	0	30	1.967481499999849	2	4	3	3	0	18	24
s28	39	30	1	1	24	1.0661595999990823	3	3	2	4	0	18	24
s28	40	5	2	0	32	1.5708594000025187	3	3	4	2	0	18	24
s28	41	48	2	1	19	1.1199455999994825	3	2	2	4	0	18	24
s28	42	22	1	1	0	1.8978227999978117	2	3	3	4	0	18	24
s28	43	47	1	0	32	0.7879596999991918	3	2	3	4	0	18	24
s28	44	23	2	0	30	1.609211699997104	2	4	3	2	0	18	24
s28	45	38	1	1	29	1.0342117000000144	4	3	2	3	0	18	24
s28	46	13	2	0	36	1.050714600001811	4	2	3	3	0	18	24
s28	47	24	2	1	36	1.044799499999499	2	3	3	4	0	18	24
s28	48	7	2	0	33	1.0181808000015735	3	2	4	3	0	18	24
s28	49	29	2	0	0	1.1923903999995673	4	2	3	5	0	18	24
s28	50	53	2	0	1	2.1637203999998746	3	4	2	3	0	18	24
s28	51	37	1	0	38	2.367766600000323	3	4	2	3	0	18	24
s28	52	34	1	1	21	1.4138209999982791	4	3	2	3	0	18	24
s28	53	52	2	1	20	1.9012718999983917	4	2	3	3	0	18	24
s28	54	57	2	0	35	2.9400784999997995	2	3	3	4	0	18	24
s28	55	14	1	1	30	1.119906699997955	4	2	3	3	0	18	24
s28	56	59	2	0	39	1.0027685999993992	2	4	4	3	0	18	24
s28	57	51	2	0	46	1.0255383000003349	3	4	3	2	0	18	24
s28	58	4	1	1	45	0.8397475999991002	2	3	4	3	0	18	24
s28	59	58	1	1	56	2.7089989999985846	4	2	3	3	0	18	24
s28	60	1	1	0	30	1.357549399999698	3	3	2	4	0	18	24
s29	1	36	2	1	25	2.6440056999999797	5	1	3	5	0	24	24
s29	2	41	2	0	40	2.7521288999996614	5	3	2	3	0	24	24
s29	3	34	1	1	44	3.2749808999978995	5	5	3	1	0	24	24
s29	4	32	1	1	33	2.1629828000004636	4	4	3	2	0	24	24
s29	5	60	1	1	52	2.427781000002142	3	4	2	2	0	24	24
s29	6	3	1	0	62	1.7807253999999375	5	5	2	1	0	24	24
s29	7	58	2	1	47	1.960367400002724	1	3	4	3	0	24	24
s29	8	53	1	0	51	3.0295855999975174	5	2	3	5	0	24	24
s29	9	38	1	1	42	2.5270235000025423	5	1	2	1	0	24	24
s29	10	20	1	1	34	2.1403023999992	5	2	3	4	0	24	24
s29	11	50	1	1	54	3.531543799999781	5	4	3	1	0	24	24
s29	12	39	1	0	43	3.388385299997026	5	2	4	4	0	24	24
s29	13	4	2	1	52	1.3873447000005399	5	5	2	1	0	24	24
s29	14	23	1	0	36	2.3319179999998596	5	2	4	5	0	24	24
s29	15	13	2	0	46	3.6247618999987026	5	5	3	3	0	24	24
s29	16	1	2	0	52	1.9725046999992628	5	5	1	1	0	24	24
s29	17	49	2	0	54	2.5071986999973888	5	4	3	5	0	24	24
s29	18	6	2	1	39	2.5007751999983157	5	4	3	5	0	24	24
s29	19	14	1	1	46	3.048388800001703	4	3	3	4	0	24	24
s29	20	57	2	0	37	3.714625300002808	1	2	3	2	0	24	24
s29	21	33	1	0	40	1.428148399998463	5	5	2	1	0	24	24
s29	22	25	2	0	46	3.6362945000000764	5	4	2	5	0	24	24
s29	23	51	2	0	65	2.63305820000096	5	2	3	4	0	24	24
s29	24	8	1	1	40	2.0402440000034403	4	3	4	4	0	24	24
s29	25	46	1	1	38	4.731562199998734	3	3	2	3	0	24	24
s29	26	59	2	0	52	2.4472210999992967	5	5	3	2	0	24	24
s29	27	55	2	0	42	3.0444956999999704	3	5	4	2	0	24	24
s29	28	54	2	1	48	1.9751519999990705	5	2	3	5	0	24	24
s29	29	56	1	1	41	2.2394406999992498	3	4	4	3	0	24	24
s29	30	17	1	0	36	2.918233500000497	5	1	3	5	0	24	24
s29	31	18	2	1	36	1.4103400999993028	4	2	4	5	0	24	24
s29	32	52	2	1	56	3.6597062000000733	5	2	2	3	0	24	24
s29	33	2	1	1	55	4.3692523000026995	5	5	1	1	0	24	24
s29	34	35	2	0	24	2.8514862000010908	5	1	4	5	0	24	24
s29	35	27	2	0	44	2.284177900000941	5	5	3	1	0	24	24
s29	36	10	2	1	46	3.1813937999977497	5	4	3	4	0	24	24
s29	37	9	1	0	46	3.1003092999999353	5	5	3	3	0	24	24
s29	38	30	1	1	30	2.6088729000002786	4	1	4	1	0	24	24
s29	39	15	2	0	28	2.4966095999989193	5	1	4	5	0	24	24
s29	40	5	1	0	42	2.0565257000016572	5	4	3	4	0	24	24
s29	41	40	2	1	26	2.6761971000014455	5	3	4	4	0	24	24
s29	42	29	2	0	35	3.532008499998483	4	1	4	5	0	24	24
s29	43	21	2	0	42	4.879243100000167	5	4	2	5	0	24	24
s29	44	31	2	0	34	3.536516299998766	5	5	1	1	0	24	24
s29	45	43	1	0	42	3.3541469999981928	1	2	1	2	0	24	24
s29	46	42	2	1	36	4.294220399999176	5	2	3	5	0	24	24
s29	47	45	1	0	46	2.5741949999974167	5	4	2	3	0	24	24
s29	48	26	2	1	36	3.099472900001274	5	2	2	3	0	24	24
s29	49	7	2	0	32	2.453041900000244	3	2	1	1	0	24	24
s29	50	44	1	1	36	2.5570198000023083	4	4	3	4	0	24	24
s29	51	47	1	0	40	1.5674963999990723	5	3	3	5	0	24	24
s29	52	37	1	0	32	2.8479267000002437	5	3	3	2	0	24	24
s29	53	28	1	1	32	3.347006299998611	5	5	3	1	0	24	24
s29	54	12	1	1	46	3.443268700000772	5	1	4	5	0	24	24
s29	55	19	1	0	40	1.924906700001884	5	4	3	3	0	24	24
s29	56	48	2	1	42	1.636390499999834	5	4	3	4	0	24	24
s29	57	22	2	1	40	1.7714503000024706	4	3	3	4	0	24	24
s29	58	11	2	0	46	2.682860900000378	5	2	4	5	0	24	24
s29	59	16	1	1	28	2.9811661999992793	5	1	4	1	0	24	24
s29	60	24	1	1	30	3.483356700002332	4	2	3	4	0	24	24
s30	1	41	2	0	0	4.723679200000333	2	3	1	2	1	21	25
s30	2	57	2	0	5	5.5074719000003824	3	4	1	5	1	21	25
s30	3	11	2	0	8	3.5633568999983254	4	5	1	4	1	21	25
s30	4	9	2	0	0	9.038061399998696	5	4	2	3	1	21	25
s30	5	32	1	1	1	2.829086499998084	1	3	2	1	1	21	25
s30	6	17	1	0	6	2.5766666999988956	3	3	2	4	1	21	25
s30	7	7	1	0	1	4.6168770999975095	3	4	1	3	1	21	25
s30	8	13	2	0	20	10.302421299998969	5	5	1	5	1	21	25
s30	9	49	1	0	10	2.222753300000477	3	3	1	3	1	21	25
s30	10	52	1	1	10	2.651612699999532	4	4	2	4	1	21	25
s30	11	35	1	0	0	2.6196249999993597	5	2	2	2	1	21	25
s30	12	37	1	0	0	1.8458816000020306	3	4	1	2	1	21	25
s30	13	30	2	1	10	2.6080169000015303	5	5	2	5	1	21	25
s30	14	5	1	0	6	3.830827699999645	4	4	1	4	1	21	25
s30	15	38	2	1	1	6.393405300001177	2	4	1	1	1	21	25
s30	16	47	2	0	0	2.5681447999995726	5	5	1	5	1	21	25
s30	17	18	2	1	9	3.294392299998435	2	2	3	3	1	21	25
s30	18	2	1	1	15	3.574391199999809	2	4	1	3	1	21	25
s30	19	1	1	0	10	4.548928100000921	2	3	1	3	1	21	25
s30	20	29	1	0	7	4.308718199998111	4	5	2	5	1	21	25
s30	21	10	2	1	2	4.763812200002576	5	5	2	3	1	21	25
s30	22	16	2	1	1	2.702325899997959	4	2	2	5	1	21	25
s30	23	40	1	1	0	2.2439388999991934	2	2	2	2	1	21	25
s30	24	8	2	1	5	1.8253448000032222	3	3	2	3	1	21	25
s30	25	3	2	0	1	1.7206449000004795	2	5	1	2	1	21	25
s30	26	4	2	1	5	1.8375725999976567	2	4	2	3	1	21	25
s30	27	12	1	1	3	2.360227000001032	5	5	2	3	1	21	25
s30	28	51	2	0	15	2.050252500001079	5	5	1	5	1	21	25
s30	29	39	1	0	0	1.7524795999997878	3	5	1	3	1	21	25
s30	30	21	2	0	20	2.1556289000000106	5	5	1	5	1	21	25
s30	31	15	1	0	0	1.8402443999984825	5	3	2	5	1	21	25
s30	32	26	2	1	15	3.636074299996835	3	2	1	3	1	21	25
s30	33	44	2	1	2	3.705983500000002	3	3	1	3	1	21	25
s30	34	43	2	0	4	2.84798629999932	2	4	1	2	1	21	25
s30	35	50	2	1	7	2.1091463999982807	2	4	2	1	1	21	25
s30	36	6	1	1	6	3.336348900000303	5	5	1	4	1	21	25
s30	37	53	1	0	20	2.9541489999974146	4	5	1	4	1	21	25
s30	38	20	1	1	20	2.9363940000002913	5	5	1	5	1	21	25
s30	39	25	1	0	10	4.430684500002826	4	4	1	4	1	21	25
s30	40	56	1	1	60	6.057813600000372	5	3	3	5	1	21	25
s30	41	46	2	1	25	2.4300358000000415	5	5	1	4	1	21	25
s30	42	34	1	1	5	2.3696740999985195	3	4	2	1	1	21	25
s30	43	27	2	0	15	2.3829280999998446	4	5	1	3	1	21	25
s30	44	60	2	1	20	4.005963100000372	5	3	1	4	1	21	25
s30	45	23	2	0	20	3.8088352999984636	2	2	2	4	1	21	25
s30	46	28	1	1	15	6.610467400001653	3	4	2	4	1	21	25
s30	47	59	1	0	15	2.3488756000006106	5	5	1	3	1	21	25
s30	48	36	2	1	5	5.5076870000011695	5	2	2	1	1	21	25
s30	49	42	1	1	15	4.764867199999571	2	3	1	2	1	21	25
s30	50	24	1	1	6	2.253396600000997	4	3	2	3	1	21	25
s30	51	48	1	1	25	3.3757703000010224	2	3	1	4	1	21	25
s30	52	45	2	0	20	3.133493900000758	5	5	1	4	1	21	25
s30	53	55	2	0	40	2.926837200000591	5	3	3	5	1	21	25
s30	54	33	2	0	3	31.0685083999997	3	5	2	1	1	21	25
s30	55	22	2	1	5	3.6924441999981354	4	4	2	5	1	21	25
s30	56	58	2	1	10	2.5108415000031528	3	3	2	4	1	21	25
s30	57	14	1	1	40	4.104418399998394	4	5	1	3	1	21	25
s30	58	19	1	0	25	2.538579899999604	1	5	1	5	1	21	25
s30	59	54	1	1	40	1.670874499999627	1	5	1	5	1	21	25
s30	60	31	1	0	3	3.8486601000004157	4	5	1	2	1	21	25
s31	1	47	1	0	40	8.59766640000089	5	4	1	3	0	29	60
s31	2	4	1	1	150	3.8661305000005086	3	2	3	2	0	29	60
s31	3	32	2	1	100	1.9401979999984178	2	3	2	3	0	29	60
s31	4	44	2	1	120	3.7564273000007233	4	3	3	5	0	29	60
s31	5	36	1	1	50	2.6074688999997306	2	1	3	3	0	29	60
s31	6	18	1	1	100	1.9491784999991069	1	2	2	3	0	29	60
s31	7	34	1	1	100	1.6551071999983833	4	4	2	3	0	29	60
s31	8	54	1	1	150	3.66019469999992	4	4	2	5	0	29	60
s31	9	15	2	0	50	2.8172130999992078	5	2	3	5	0	29	60
s31	10	58	2	1	80	2.8534239000000525	4	4	2	4	0	29	60
s31	11	41	2	0	60	4.593178099999932	4	4	1	3	0	29	60
s31	12	40	2	1	50	1.6020425999995496	4	4	2	1	0	29	60
s31	13	46	2	1	100	2.2600703000007343	3	3	2	5	0	29	60
s31	14	48	2	1	50	3.111646599998494	2	4	2	1	0	29	60
s31	15	39	1	0	50	1.3103397999984736	5	5	1	1	0	29	60
s31	16	35	2	0	50	1.009676199999376	5	1	2	4	0	29	60
s31	17	51	1	0	120	1.6999799000004714	5	4	1	5	0	29	60
s31	18	16	2	1	70	2.0206355999998777	2	2	3	3	0	29	60
s31	19	20	2	1	120	3.3737922000000253	2	2	3	5	0	29	60
s31	20	57	1	0	70	1.2373079999997572	5	5	1	5	0	29	60
s31	21	42	2	1	80	0.7924108000006527	2	3	2	5	0	29	60
s31	22	43	2	0	80	0.746614600000612	4	3	3	5	0	29	60
s31	23	49	2	0	70	1.2255278000011458	4	3	2	4	0	29	60
s31	24	25	1	0	100	2.821348299999954	4	3	1	5	0	29	60
s31	25	53	1	0	70	1.3951161999993928	5	5	1	5	0	29	60
s31	26	55	1	0	70	1.0582465999996202	5	3	4	5	0	29	60
s31	27	60	1	1	50	1.342311599999448	2	4	2	2	0	29	60
s31	28	45	2	0	80	2.3408345999996527	5	4	1	4	0	29	60
s31	29	19	1	0	80	0.9343453000001318	5	4	1	4	0	29	60
s31	30	6	2	1	120	1.5929704999998648	2	4	3	5	0	29	60
s31	31	2	1	1	120	3.628432299999986	2	2	4	1	0	29	60
s31	32	38	1	1	100	0.8802206000000297	5	4	3	4	0	29	60
s31	33	22	1	1	100	0.7790612999997393	1	4	3	2	0	29	60
s31	34	27	2	0	30	3.595792399999482	5	5	2	2	0	29	60
s31	35	21	2	0	50	1.3479354999999487	5	5	2	5	0	29	60
s31	36	59	2	0	39	2.671981900000901	4	4	1	2	0	29	60
s31	37	9	2	0	80	1.868538599999738	5	4	1	4	0	29	60
s31	38	23	1	0	49	2.419087899999795	5	3	1	3	0	29	60
s31	39	24	2	1	100	1.7274626999987959	3	3	2	4	0	29	60
s31	40	28	1	1	50	1.567310099999304	2	4	4	3	0	29	60
s31	41	26	1	1	120	3.1208969999988767	4	3	2	5	0	29	60
s31	42	56	1	1	132	3.3936064999998052	5	4	3	4	0	29	60
s31	43	33	2	0	50	1.363714600000094	5	5	1	4	0	29	60
s31	44	14	2	1	150	2.049398300001485	4	3	3	5	0	29	60
s31	45	10	2	1	100	1.8028576999986399	5	3	2	5	0	29	60
s31	46	37	1	0	40	2.2412968000007822	5	5	1	2	0	29	60
s31	47	8	1	1	79	2.6444876000005024	4	4	3	5	0	29	60
s31	48	30	1	1	120	1.6022434000005887	4	4	3	5	0	29	60
s31	49	12	1	1	100	1.6624565000001894	5	2	3	4	0	29	60
s31	50	13	2	0	70	5.324597999999241	5	3	2	4	0	29	60
s31	51	52	1	1	110	1.783783000000767	4	4	3	5	0	29	60
s31	52	7	2	0	50	2.553806900001291	5	5	1	5	0	29	60
s31	53	3	2	0	9	2.8586448000005475	2	4	2	2	0	29	60
s31	54	31	1	0	1	2.0438161000001855	5	5	1	1	0	29	60
s31	55	17	1	0	30	2.5380715999999666	2	2	2	4	0	29	60
s31	56	11	2	0	64	3.1483272000004945	5	3	2	4	0	29	60
s31	57	29	2	0	50	2.1110278999985894	5	5	3	5	0	29	60
s31	58	1	1	0	60	1.9795269000005646	3	2	3	3	0	29	60
s31	59	5	1	0	70	1.3440413000007538	5	5	2	5	0	29	60
s31	60	50	2	1	100	1.5364177000010386	3	3	3	5	0	29	60
s32	1	17	1	0	50	7.162750099998448	2	2	2	4	1	41	60
s32	2	16	2	1	0	11.171726200000194	2	2	3	3	1	41	60
s32	3	12	2	1	0	10.611703799999304	3	3	2	2	1	41	60
s32	4	9	1	0	65	5.417124599998715	5	4	1	5	1	41	60
s32	5	2	1	1	50	6.509880099998554	2	2	4	1	1	41	60
s32	6	43	1	0	60	17.83629959999962	1	3	1	3	1	41	60
s32	7	56	1	1	70	3.404524199999287	5	4	3	4	1	41	60
s32	8	58	2	1	0	3.59986519999984	4	4	2	4	1	41	60
s32	9	1	2	0	55	3.648498799999288	5	3	2	5	1	41	60
s32	10	57	1	0	0	2.479340300000331	5	5	1	5	1	41	60
s32	11	22	2	1	0	4.6474511999986134	1	3	3	3	1	41	60
s32	12	38	1	1	65	5.604014399999869	5	4	3	4	1	41	60
s32	13	24	1	1	80	4.829768699999477	3	4	1	5	1	41	60
s32	14	45	1	0	55	8.18690129999959	5	4	1	4	1	41	60
s32	15	4	2	1	60	11.200399999999718	4	4	1	5	1	41	60
s32	16	60	1	1	70	5.785688600000867	2	4	2	2	1	41	60
s32	17	21	1	0	130	4.835181599999487	5	4	1	5	1	41	60
s32	18	36	2	1	60	5.633788999999524	5	2	1	5	1	41	60
s32	19	19	1	0	65	19.681286400000317	5	4	1	4	1	41	60
s32	20	41	2	0	60	6.105295299999852	4	4	1	3	1	41	60
s32	21	18	1	1	50	6.196056000000681	1	2	2	3	1	41	60
s32	22	40	2	1	53	10.473571900000024	4	4	2	1	1	41	60
s32	23	31	2	0	40	12.02578849999918	5	4	2	3	1	41	60
s32	24	25	1	0	70	3.504406599999129	4	3	1	5	1	41	60
s32	25	55	1	0	55	7.213620999998966	5	3	4	5	1	41	60
s32	26	53	2	0	95	6.085030500000357	5	4	1	5	1	41	60
s32	27	52	1	1	70	8.761408899999878	4	4	3	5	1	41	60
s32	28	10	1	1	0	6.285078200000498	5	4	2	4	1	41	60
s32	29	6	1	1	70	4.551519799999369	1	5	1	4	1	41	60
s32	30	11	2	0	0	2.254109800000151	5	3	2	4	1	41	60
s32	31	35	2	0	65	2.2269113000002108	5	1	2	4	1	41	60
s32	32	5	1	0	45	6.719253600000229	5	5	2	5	1	41	60
s32	33	44	2	1	60	14.017348100000163	4	3	3	5	1	41	60
s32	34	20	2	1	70	7.0982614000004105	2	2	3	5	1	41	60
s32	35	49	2	0	110	5.830581799998981	4	3	2	4	1	41	60
s32	36	51	1	0	55	5.309150400000362	5	4	1	5	1	41	60
s32	37	50	1	1	80	11.662307399999918	3	4	1	1	1	41	60
s32	38	13	1	0	130	3.3971572000009473	2	4	2	4	1	41	60
s32	39	48	1	1	30	6.707818799999586	1	3	2	2	1	41	60
s32	40	15	2	0	45	1.6728607999993983	5	2	3	5	1	41	60
s32	41	39	2	0	40	1.7488137999989704	5	3	1	2	1	41	60
s32	42	27	2	0	65	1.754097200000615	5	5	2	2	1	41	60
s32	43	34	2	1	40	8.41381629999887	4	4	2	3	1	41	60
s32	44	8	1	1	55	15.360173900000518	4	4	3	5	1	41	60
s32	45	3	2	0	45	3.4417973999989044	2	4	2	2	1	41	60
s32	46	54	1	1	110	10.70408640000096	4	4	2	5	1	41	60
s32	47	47	1	0	45	2.144670600000609	5	4	1	3	1	41	60
s32	48	33	2	0	40	6.141783900000519	5	5	1	4	1	41	60
s32	49	42	2	1	30	5.6409538999996585	2	3	2	5	1	41	60
s32	50	26	2	1	80	3.6670193999998446	4	4	1	5	1	41	60
s32	51	23	2	0	60	2.943777399999817	3	4	1	5	1	41	60
s32	52	32	1	1	45	11.589394299999185	3	4	2	2	1	41	60
s32	53	28	2	1	80	12.565882099999726	5	5	1	4	1	41	60
s32	54	37	1	0	30	2.275742200001332	5	5	1	2	1	41	60
s32	55	14	1	1	140	8.144678699998622	4	4	2	5	1	41	60
s32	56	29	1	0	55	2.2569251999993867	5	5	2	4	1	41	60
s32	57	46	2	1	45	2.8199659000001702	3	3	2	5	1	41	60
s32	58	7	2	0	45	11.42498710000109	5	5	1	5	1	41	60
s32	59	30	2	1	70	2.842851499999597	5	5	2	4	1	41	60
s32	60	59	2	0	45	12.095798800000921	4	4	1	2	1	41	60
s33	1	34	2	1	50	6.536683400001493	4	4	2	3	0	27	60
s33	2	6	2	1	50	3.6257716000000073	2	4	3	5	0	27	60
s33	3	55	1	0	55	2.8269548999996914	5	3	4	5	0	27	60
s33	4	54	1	1	70	5.147023699999409	4	4	2	5	0	27	60
s33	5	35	1	0	60	1.783737599998858	4	2	2	4	0	27	60
s33	6	3	1	0	65	7.674084899997979	3	3	2	4	0	27	60
s33	7	52	2	1	75	4.026786900001753	3	3	2	5	0	27	60
s33	8	7	2	0	55	3.623276899998018	5	5	1	5	0	27	60
s33	9	44	1	1	49	6.040049799998087	4	4	2	4	0	27	60
s33	10	20	2	1	59	2.3905602999984694	2	2	3	5	0	27	60
s33	11	24	2	1	69	2.15436839999893	3	3	2	4	0	27	60
s33	12	25	1	0	75	4.168567100001383	4	3	1	5	0	27	60
s33	13	29	1	0	79	3.967912100000831	5	5	2	4	0	27	60
s33	14	47	1	0	30	3.526375800000096	5	4	1	3	0	27	60
s33	15	31	1	0	45	4.029819700001099	5	5	1	1	0	27	60
s33	16	2	2	1	55	1.5834165000014764	4	4	2	4	0	27	60
s33	17	43	2	0	50	2.598529300001246	4	3	3	5	0	27	60
s33	18	49	2	0	79	13.23032129999774	4	3	2	4	0	27	60
s33	19	28	1	1	59	1.7649047000013525	2	4	4	3	0	27	60
s33	20	19	2	0	65	4.631212100000994	5	4	2	5	0	27	60
s33	21	32	1	1	49	2.449769799997739	3	4	2	2	0	27	60
s33	22	22	1	1	59	2.3012349999989965	1	4	3	2	0	27	60
s33	23	21	1	0	60	4.210566400000971	5	4	1	5	0	27	60
s33	24	10	2	1	49	2.2302369000026374	5	3	2	5	0	27	60
s33	25	53	1	0	55	1.8560704000010446	5	5	1	5	0	27	60
s33	26	1	1	0	55	4.287752200001705	3	2	3	3	0	27	60
s33	27	27	2	0	59	2.3786497000000963	5	5	2	2	0	27	60
s33	28	39	2	0	65	1.3242868000015733	5	3	1	2	0	27	60
s33	29	18	1	1	60	2.0304816999996547	1	2	2	3	0	27	60
s33	30	45	2	0	59	5.140126000002056	5	4	1	4	0	27	60
s33	31	23	2	0	65	3.4262488999993366	3	4	1	5	0	27	60
s33	32	48	2	1	29	3.4758794000008493	2	4	2	1	0	27	60
s33	33	60	2	1	55	2.2955206000006	3	4	3	4	0	27	60
s33	34	36	1	1	49	3.745705099998304	2	1	3	3	0	27	60
s33	35	5	1	0	55	4.403072200002498	5	5	2	5	0	27	60
s33	36	26	1	1	55	5.765898699999525	4	3	2	5	0	27	60
s33	37	30	1	1	49	2.236479800001689	4	4	3	5	0	27	60
s33	38	41	2	0	55	2.2866635999998834	4	4	1	3	0	27	60
s33	39	58	1	1	50	2.9903497000013886	3	5	2	3	0	27	60
s33	40	11	2	0	59	2.2135826000012457	5	3	2	4	0	27	60
s33	41	13	1	0	65	2.7810224999993807	2	4	2	4	0	27	60
s33	42	9	1	0	65	3.4702490999989095	5	4	1	5	0	27	60
s33	43	4	1	1	65	12.326884599999175	3	2	3	2	0	27	60
s33	44	50	2	1	65	4.281607099997927	3	3	3	1	0	27	60
s33	45	51	1	0	69	2.618913700000121	5	4	1	5	0	27	60
s33	46	16	1	1	50	2.2084425000030024	3	2	3	3	0	27	60
s33	47	46	2	1	55	2.9394992999987153	3	3	2	5	0	27	60
s33	48	57	1	0	50	1.660933200000727	5	5	1	5	0	27	60
